CustomerID,NumberOfOrders,TotalSpent,Segment
16774.0,5,654.92,Low Value
16775.0,11,1695.66,Medium Value
16776.0,1,388.28,Low Value
16777.0,2,226.35,Low Value
16778.0,2,245.94,Low Value
16779.0,28,10454.05,High Value
16780.0,2,425.19,Low Value
16781.0,2,294.65,Low Value
16782.0,19,2242.25,Medium Value
16784.0,1,107.6,Low Value
16788.0,2,597.48,Low Value
16789.0,1,80.8,Low Value
16790.0,8,1520.1200000000001,Medium Value
16791.0,8,1706.28,Medium Value
16792.0,2,110.38000000000001,Low Value
16793.0,1,243.84,Low Value
16794.0,12,1201.51,Medium Value
16795.0,1,414.88,Low Value
16796.0,1,305.62,Low Value
16800.0,1,1201.49,Medium Value
16801.0,5,867.83,Low Value
16803.0,1,332.3,Low Value
16804.0,3,536.99,Low Value
16805.0,2,460.59,Low Value
16806.0,4,801.49,Low Value
16807.0,3,1121.59,Medium Value
16808.0,2,288.42,Low Value
16809.0,6,912.74,Low Value
16810.0,2,275.64,Low Value
16811.0,2,547.07,Low Value
16812.0,1,479.35,Low Value
16813.0,10,1692.98,Medium Value
16814.0,22,6500.6,High Value
16816.0,4,417.06,Low Value
16817.0,13,1446.95,Medium Value
16818.0,13,3317.97,Medium Value
16820.0,1,497.61,Low Value
16823.0,1,358.38,Low Value
16824.0,2,460.64,Low Value
16825.0,2,775.1800000000001,Low Value
16826.0,1,341.7,Low Value
16828.0,2,128.5,Low Value
16829.0,1,197.22,Low Value
16830.0,1,325.91,Low Value
16832.0,3,199.15,Low Value
16833.0,4,1106.53,Medium Value
16834.0,1,413.46,Low Value
16835.0,2,180.85,Low Value
16836.0,2,251.87,Low Value
16837.0,12,3167.73,Medium Value
16838.0,3,582.9,Low Value
16839.0,39,15357.78,High Value
16841.0,7,1774.62,Medium Value
16842.0,4,1260.44,Medium Value
16843.0,17,10183.82,High Value
16846.0,1,214.32,Low Value
16847.0,1,193.44,Low Value
16848.0,1,281.42,Low Value
16849.0,1,124.57,Low Value
16850.0,1,332.41,Low Value
16851.0,3,342.45,Low Value
16852.0,2,144.91000000000003,Low Value
16855.0,2,328.4,Low Value
16856.0,1,35.400000000000006,Low Value
16858.0,2,345.89000000000004,Low Value
16859.0,5,473.14,Low Value
16861.0,3,151.65,Low Value
16863.0,4,481.35,Low Value
16866.0,3,207.73999999999998,Low Value
16869.0,5,805.62,Low Value
16871.0,7,2761.4900000000002,Medium Value
16872.0,3,680.02,Low Value
16873.0,10,7066.31,High Value
16875.0,9,2023.47,Medium Value
16877.0,6,853.72,Low Value
16878.0,2,0.0,
16880.0,7,1519.08,Medium Value
16881.0,1,432.0,Low Value
16882.0,3,705.12,Low Value
16883.0,2,276.73,Low Value
16884.0,2,429.84000000000003,Low Value
16885.0,3,471.51,Low Value
16887.0,1,194.88,Low Value
16889.0,3,1578.67,Medium Value
16891.0,5,809.7,Low Value
16892.0,7,496.84000000000003,Low Value
16893.0,1,145.93,Low Value
16895.0,1,219.14,Low Value
16897.0,3,213.03,Low Value
16898.0,4,444.46,Low Value
16899.0,6,1281.56,Medium Value
16900.0,5,187.6900000000001,Low Value
16902.0,1,1706.88,Medium Value
16903.0,1,373.24,Low Value
16904.0,16,3754.27,Medium Value
16905.0,8,3085.48,Medium Value
16906.0,4,579.77,Low Value
16907.0,5,981.65,Low Value
16909.0,2,364.14,Low Value
16910.0,8,1510.06,Medium Value
16912.0,14,2528.67,Medium Value
16913.0,1,113.44,Low Value
16914.0,1,208.46,Low Value
16915.0,6,621.6800000000001,Low Value
16916.0,2,576.26,Low Value
16917.0,1,391.52,Low Value
16918.0,7,1043.34,Medium Value
16919.0,11,2596.45,Medium Value
16921.0,1,169.79,Low Value
16923.0,26,6666.83,High Value
16924.0,4,739.5,Low Value
16926.0,1,230.25,Low Value
16927.0,3,543.05,Low Value
16928.0,19,2781.5,Medium Value
16929.0,7,1295.39,Medium Value
16930.0,3,380.55,Low Value
16931.0,21,4604.22,Medium Value
16932.0,1,161.94,Low Value
16933.0,5,530.08,Low Value
16934.0,2,950.9300000000001,Low Value
16936.0,1,262.68,Low Value
16938.0,5,1903.13,Medium Value
16940.0,3,3049.88,Medium Value
16942.0,10,1894.11,Medium Value
16943.0,3,816.73,Low Value
16945.0,19,4345.5,Medium Value
16947.0,1,406.48,Low Value
16948.0,3,435.02,Low Value
16949.0,7,1161.27,Medium Value
16950.0,3,1178.56,Medium Value
16951.0,4,1262.75,Medium Value
16952.0,2,167.61,Low Value
16953.0,1,20.8,Low Value
16954.0,9,2085.08,Medium Value
16955.0,5,493.67,Low Value
16956.0,2,292.34,Low Value
16957.0,2,416.64,Low Value
16959.0,1,117.35000000000001,Low Value
16960.0,3,507.05,Low Value
16961.0,1,234.17,Low Value
16963.0,1,110.55000000000001,Low Value
16965.0,1,201.19,Low Value
16966.0,10,2148.47,Medium Value
16967.0,1,319.02,Low Value
16968.0,2,439.43,Low Value
16969.0,3,650.41,Low Value
16971.0,2,232.20999999999998,Low Value
16976.0,1,251.51999999999998,Low Value
16978.0,1,344.33,Low Value
16979.0,8,1809.05,Medium Value
16980.0,2,1078.96,Medium Value
16982.0,1,384.06,Low Value
16983.0,8,1920.2,Medium Value
16984.0,5,4392.42,Medium Value
16985.0,11,5461.62,High Value
16986.0,2,1873.2,Medium Value
16987.0,7,1625.05,Medium Value
16988.0,1,126.12,Low Value
16989.0,6,1133.25,Medium Value
16990.0,1,179.0,Low Value
16992.0,6,1601.8600000000001,Medium Value
16995.0,1,-1.25,
16996.0,9,1427.46,Medium Value
16997.0,3,702.0,Low Value
16998.0,6,287.02000000000004,Low Value
16999.0,2,484.82,Low Value
17001.0,11,3989.57,Medium Value
17002.0,4,1487.78,Medium Value
17004.0,2,1412.94,Medium Value
17006.0,4,781.78,Low Value
17007.0,7,877.4300000000001,Low Value
17010.0,2,185.46,Low Value
17011.0,1,270.9,Low Value
17014.0,4,565.58,Low Value
17015.0,3,1842.56,Medium Value
17017.0,27,8574.11,High Value
17018.0,2,920.1,Low Value
17019.0,4,1272.61,Medium Value
17022.0,1,71.0,Low Value
17024.0,3,95.85,Low Value
17025.0,3,357.77,Low Value
17026.0,2,154.82999999999998,Low Value
17027.0,7,848.59,Low Value
17029.0,2,716.0,Low Value
17030.0,1,146.87,Low Value
17031.0,2,380.35,Low Value
17033.0,3,1030.14,Medium Value
17034.0,4,734.5699999999999,Low Value
17035.0,3,388.33,Low Value
17037.0,2,1253.22,Medium Value
17038.0,1,112.4,Low Value
17040.0,1,449.73,Low Value
17041.0,4,1065.77,Medium Value
17042.0,5,1044.3799999999999,Medium Value
17043.0,4,1735.18,Medium Value
17044.0,3,897.4300000000001,Low Value
17045.0,3,339.44,Low Value
17046.0,1,642.02,Low Value
17047.0,3,1100.9,Medium Value
17048.0,6,864.32,Low Value
17049.0,11,5594.78,High Value
17050.0,6,3228.84,Medium Value
17051.0,1,247.14000000000001,Low Value
17052.0,1,413.75,Low Value
17053.0,2,496.38,Low Value
17054.0,6,1353.83,Medium Value
17058.0,3,1179.89,Medium Value
17059.0,5,3095.04,Medium Value
17060.0,1,234.24,Low Value
17061.0,12,5116.13,High Value
17062.0,5,534.47,Low Value
17063.0,11,1421.59,Medium Value
17064.0,3,859.35,Low Value
17065.0,1,-112.35,
17068.0,22,4531.34,Medium Value
17069.0,13,2655.2200000000003,Medium Value
17070.0,1,312.14,Low Value
17071.0,14,2385.48,Medium Value
17073.0,4,1446.09,Medium Value
17075.0,5,813.77,Low Value
17076.0,3,841.0799999999999,Low Value
17078.0,2,378.2,Low Value
17079.0,1,118.80000000000001,Low Value
17080.0,3,285.5,Low Value
17081.0,2,290.16,Low Value
17082.0,2,2003.85,Medium Value
17083.0,3,1405.78,Medium Value
17084.0,2,2949.75,Medium Value
17085.0,6,1555.05,Medium Value
17086.0,6,2050.08,Medium Value
17088.0,4,1991.01,Medium Value
17090.0,8,2041.8500000000001,Medium Value
17091.0,10,3802.81,Medium Value
17092.0,4,1777.78,Medium Value
17094.0,2,270.20000000000005,Low Value
17095.0,6,1088.2,Medium Value
17096.0,7,992.6800000000001,Low Value
17097.0,9,937.92,Low Value
17100.0,2,971.74,Low Value
17101.0,4,1621.73,Medium Value
17102.0,1,25.5,Low Value
17105.0,2,665.78,Low Value
17107.0,7,10380.43,High Value
17109.0,8,869.6800000000001,Low Value
17110.0,1,163.29999999999998,Low Value
17111.0,1,248.61,Low Value
17114.0,10,747.22,Low Value
17115.0,5,806.9000000000001,Low Value
17117.0,1,116.19999999999999,Low Value
17118.0,1,157.02,Low Value
17119.0,3,593.61,Low Value
17120.0,1,307.46,Low Value
17122.0,1,138.32,Low Value
17123.0,1,345.29999999999995,Low Value
17124.0,1,298.89,Low Value
17125.0,1,259.35,Low Value
17126.0,7,991.85,Low Value
17128.0,1,157.09,Low Value
17131.0,5,2463.17,Medium Value
17133.0,7,4892.240000000001,Medium Value
17134.0,2,425.0,Low Value
17135.0,7,1139.73,Medium Value
17138.0,1,380.5,Low Value
17139.0,15,10585.57,High Value
17140.0,1,465.32,Low Value
17142.0,1,579.0,Low Value
17144.0,2,984.57,Low Value
17146.0,3,749.78,Low Value
17147.0,6,1679.64,Medium Value
17148.0,1,124.88,Low Value
17152.0,4,1503.5,Medium Value
17153.0,1,213.78,Low Value
17154.0,1,329.34,Low Value
17155.0,2,251.70000000000002,Low Value
17157.0,3,306.55,Low Value
17158.0,3,1266.97,Medium Value
17159.0,4,1534.73,Medium Value
17160.0,6,3518.03,Medium Value
17162.0,11,1707.21,Medium Value
17163.0,2,293.1,Low Value
17164.0,8,2466.4,Medium Value
17165.0,1,158.68,Low Value
17166.0,3,189.49,Low Value
17169.0,4,816.88,Low Value
17171.0,1,224.91,Low Value
17172.0,2,313.26,Low Value
17173.0,9,3755.65,Medium Value
17174.0,1,59.9,Low Value
17175.0,5,1430.94,Medium Value
17176.0,1,306.13,Low Value
17179.0,3,711.79,Low Value
17180.0,6,780.38,Low Value
17181.0,2,239.92000000000002,Low Value
17183.0,8,3286.9100000000003,Medium Value
17186.0,2,144.0,Low Value
17187.0,1,203.95,Low Value
17188.0,9,2275.58,Medium Value
17189.0,2,384.40000000000003,Low Value
17190.0,3,249.74,Low Value
17191.0,7,2095.13,Medium Value
17193.0,9,1674.46,Medium Value
17194.0,2,262.62,Low Value
17197.0,1,1013.01,Medium Value
17198.0,3,692.22,Low Value
17201.0,1,342.63,Low Value
17203.0,6,3563.85,Medium Value
17204.0,9,1352.91,Medium Value
17205.0,1,384.08,Low Value
17206.0,1,204.24,Low Value
17211.0,9,2299.67,Medium Value
17212.0,1,226.85,Low Value
17213.0,11,2741.08,Medium Value
17214.0,7,984.12,Low Value
17217.0,1,113.5,Low Value
17218.0,10,1960.72,Medium Value
17219.0,1,114.23,Low Value
17220.0,14,3198.25,Medium Value
17221.0,2,335.13,Low Value
17222.0,1,354.15,Low Value
17223.0,2,426.79,Low Value
17226.0,1,393.49,Low Value
17227.0,6,939.32,Low Value
17228.0,8,1906.09,Medium Value
17229.0,2,318.76,Low Value
17230.0,11,3466.67,Medium Value
17231.0,14,3127.82,Medium Value
17232.0,2,421.52,Low Value
17233.0,1,190.88,Low Value
17234.0,1,149.89000000000001,Low Value
17235.0,2,550.06,Low Value
17236.0,6,916.13,Low Value
17237.0,2,314.69,Low Value
17238.0,17,3744.65,Medium Value
17239.0,2,379.95,Low Value
17242.0,2,1135.04,Medium Value
17243.0,30,8628.55,High Value
17244.0,1,954.9,Low Value
17245.0,1,171.45,Low Value
17247.0,1,282.19,Low Value
17248.0,1,318.65,Low Value
17250.0,2,384.52,Low Value
17251.0,1,283.28000000000003,Low Value
17252.0,2,353.86,Low Value
17253.0,1,178.26,Low Value
17254.0,2,272.44,Low Value
17255.0,2,298.41,Low Value
17256.0,2,240.0,Low Value
17259.0,2,603.37,Low Value
17262.0,5,1253.3600000000001,Medium Value
17263.0,1,63.440000000000005,Low Value
17265.0,2,562.9,Low Value
17266.0,3,310.64,Low Value
17267.0,2,317.62,Low Value
17268.0,4,763.64,Low Value
17272.0,5,2144.53,Medium Value
17274.0,1,111.97999999999999,Low Value
17277.0,2,1065.3500000000001,Medium Value
17278.0,1,246.04,Low Value
17279.0,1,187.82999999999998,Low Value
17282.0,3,1703.41,Medium Value
17284.0,7,1641.68,Medium Value
17286.0,1,153.92,Low Value
17287.0,7,1064.11,Medium Value
17288.0,7,1419.73,Medium Value
17289.0,4,936.16,Low Value
17290.0,2,525.24,Low Value
17291.0,1,550.8000000000001,Low Value
17293.0,9,1875.1100000000001,Medium Value
17295.0,3,556.95,Low Value
17297.0,1,131.78,Low Value
17298.0,2,498.42,Low Value
17299.0,4,669.11,Low Value
17301.0,1,197.63,Low Value
17302.0,6,1119.93,Medium Value
17303.0,1,250.04,Low Value
17306.0,21,8600.73,High Value
17307.0,1,-152.64000000000001,
17309.0,1,82.75,Low Value
17311.0,2,1384.85,Medium Value
17312.0,3,644.3,Low Value
17313.0,2,2288.13,Medium Value
17314.0,11,2514.76,Medium Value
17315.0,43,6204.46,High Value
17317.0,5,2524.02,Medium Value
17320.0,3,1200.6200000000001,Medium Value
17321.0,2,700.86,Low Value
17323.0,9,908.99,Low Value
17324.0,4,990.23,Low Value
17325.0,1,96.8,Low Value
17329.0,2,523.11,Low Value
17330.0,2,363.9,Low Value
17331.0,1,175.2,Low Value
17333.0,1,494.25,Low Value
17334.0,3,306.6,Low Value
17337.0,7,1944.32,Medium Value
17338.0,10,6612.18,High Value
17339.0,2,243.36,Low Value
17340.0,16,11891.18,High Value
17341.0,3,781.36,Low Value
17343.0,1,193.64,Low Value
17344.0,1,160.57,Low Value
17345.0,4,537.74,Low Value
17346.0,16,2611.58,Medium Value
17347.0,1,228.96,Low Value
17348.0,5,1159.52,Medium Value
17349.0,1,110.75,Low Value
17350.0,5,1256.19,Medium Value
17351.0,3,587.15,Low Value
17353.0,2,1740.0,Medium Value
17354.0,1,1393.06,Medium Value
17356.0,1,178.22,Low Value
17357.0,2,388.14,Low Value
17358.0,2,365.85,Low Value
17359.0,1,127.86,Low Value
17360.0,3,585.79,Low Value
17361.0,3,488.2,Low Value
17362.0,2,312.23,Low Value
17364.0,12,4455.73,Medium Value
17365.0,8,4801.56,Medium Value
17367.0,1,168.4,Low Value
17368.0,9,1349.52,Medium Value
17370.0,4,446.18,Low Value
17371.0,3,423.89,Low Value
17372.0,8,1342.68,Medium Value
17373.0,4,646.92,Low Value
17374.0,2,495.77,Low Value
17375.0,4,372.5,Low Value
17376.0,2,203.2,Low Value
17377.0,21,3925.92,Medium Value
17379.0,1,404.66,Low Value
17381.0,30,20272.43,High Value
17382.0,1,65.4,Low Value
17383.0,1,199.29,Low Value
17384.0,2,336.4,Low Value
17385.0,1,261.11,Low Value
17386.0,6,2686.42,Medium Value
17387.0,2,784.11,Low Value
17388.0,4,1259.56,Medium Value
17389.0,43,31300.079999999998,High Value
17391.0,2,508.8,Low Value
17392.0,2,457.91,Low Value
17394.0,1,203.86999999999998,Low Value
17396.0,8,7330.8,High Value
17397.0,2,696.41,Low Value
17398.0,3,653.38,Low Value
17400.0,5,2129.96,Medium Value
17402.0,13,2633.85,Medium Value
17403.0,1,281.62,Low Value
17404.0,18,30300.82,High Value
17405.0,5,967.22,Low Value
17406.0,5,1928.72,Medium Value
17408.0,1,32.65,Low Value
17409.0,2,771.85,Low Value
17410.0,5,1214.72,Medium Value
17411.0,4,748.94,Low Value
17412.0,7,1258.06,Medium Value
17414.0,2,778.0,Low Value
17415.0,1,507.84,Low Value
17416.0,9,6838.34,High Value
17418.0,2,463.46000000000004,Low Value
17419.0,14,4200.97,Medium Value
17420.0,3,598.83,Low Value
17422.0,10,1853.1299999999999,Medium Value
17423.0,4,663.63,Low Value
17425.0,2,759.17,Low Value
17426.0,7,5022.26,High Value
17427.0,1,100.8,Low Value
17428.0,33,17078.45,High Value
17429.0,4,512.12,Low Value
17430.0,2,265.76,Low Value
17431.0,1,403.3,Low Value
17432.0,2,365.76,Low Value
17433.0,1,303.15999999999997,Low Value
17434.0,9,2333.42,Medium Value
17436.0,2,216.29999999999998,Low Value
17438.0,2,378.3,Low Value
17440.0,5,177.1,Low Value
17442.0,10,2210.2599999999998,Medium Value
17443.0,1,534.24,Low Value
17444.0,3,2940.04,Medium Value
17446.0,2,120.9,Low Value
17447.0,2,541.53,Low Value
17448.0,1,-4287.63,
17449.0,8,2504.86,Medium Value
17450.0,55,187482.17,High Value
17451.0,10,1648.95,Medium Value
17453.0,2,486.71999999999997,Low Value
17454.0,4,517.53,Low Value
17455.0,1,131.7,Low Value
17456.0,1,249.86,Low Value
17457.0,5,1737.7,Medium Value
17458.0,1,316.5,Low Value
17459.0,2,657.3,Low Value
17460.0,8,452.63,Low Value
17461.0,3,757.46,Low Value
17462.0,3,662.94,Low Value
17463.0,6,1881.36,Medium Value
17464.0,1,289.96000000000004,Low Value
17466.0,2,763.28,Low Value
17468.0,2,137.0,Low Value
17469.0,6,1843.06,Medium Value
17470.0,5,1125.07,Medium Value
17472.0,3,710.29,Low Value
17475.0,1,194.37,Low Value
17480.0,2,506.51,Low Value
17481.0,5,1249.34,Medium Value
17483.0,3,414.04,Low Value
17486.0,1,396.87,Low Value
17489.0,2,376.64,Low Value
17490.0,11,1926.8799999999999,Medium Value
17491.0,11,3541.92,Medium Value
17492.0,1,374.57,Low Value
17495.0,2,497.56,Low Value
17496.0,1,271.05,Low Value
17498.0,1,272.22,Low Value
17499.0,1,622.88,Low Value
17500.0,3,1138.0,Medium Value
17501.0,2,288.6,Low Value
17502.0,4,689.1,Low Value
17503.0,2,558.96,Low Value
17504.0,10,2745.2799999999997,Medium Value
17505.0,2,1145.84,Medium Value
17506.0,2,294.29,Low Value
17507.0,2,605.58,Low Value
17508.0,1,387.31,Low Value
17509.0,11,6100.74,High Value
17510.0,1,308.48,Low Value
17511.0,46,88125.38,High Value
17512.0,11,2920.04,Medium Value
17513.0,1,513.2,Low Value
17514.0,1,208.65,Low Value
17515.0,4,639.02,Low Value
17516.0,5,768.08,Low Value
17517.0,1,153.94,Low Value
17519.0,7,1839.07,Medium Value
17520.0,1,546.81,Low Value
17521.0,4,721.9599999999999,Low Value
17522.0,5,1070.71,Medium Value
17523.0,4,652.74,Low Value
17524.0,1,145.0,Low Value
17525.0,1,422.70000000000005,Low Value
17526.0,8,706.7,Low Value
17527.0,6,888.86,Low Value
17528.0,11,3540.1,Medium Value
17530.0,10,2385.0,Medium Value
17531.0,2,293.45,Low Value
17534.0,1,223.36,Low Value
17535.0,1,164.4,Low Value
17536.0,1,76.5,Low Value
17537.0,2,897.62,Low Value
17538.0,1,98.42,Low Value
17540.0,3,570.4,Low Value
17542.0,1,170.75,Low Value
17545.0,3,645.96,Low Value
17547.0,1,-11.8,
17548.0,3,-141.48,
17549.0,2,148.86,Low Value
17550.0,3,267.16,Low Value
17551.0,1,306.84,Low Value
17552.0,6,909.96,Low Value
17553.0,1,1487.6,Medium Value
17554.0,5,1952.45,Medium Value
17555.0,2,483.26,Low Value
17556.0,1,157.9,Low Value
17557.0,3,541.46,Low Value
17560.0,5,854.95,Low Value
17561.0,1,167.62,Low Value
17562.0,8,1107.38,Medium Value
17564.0,3,454.01,Low Value
17566.0,2,901.21,Low Value
17567.0,10,4012.56,Medium Value
17569.0,1,344.14,Low Value
17571.0,4,1498.51,Medium Value
17572.0,4,226.75000000000003,Low Value
17573.0,4,362.9,Low Value
17574.0,1,185.65,Low Value
17576.0,22,3457.78,Medium Value
17578.0,2,124.74,Low Value
17579.0,4,440.2,Low Value
17580.0,3,215.72,Low Value
17581.0,31,10736.11,High Value
17582.0,1,175.27,Low Value
17584.0,3,1227.3,Medium Value
17585.0,4,1133.07,Medium Value
17588.0,3,1240.2,Medium Value
17589.0,4,2404.17,Medium Value
17590.0,3,1479.22,Medium Value
17591.0,8,2215.02,Medium Value
17593.0,6,3911.56,Medium Value
17594.0,2,993.18,Low Value
17595.0,2,388.79,Low Value
17596.0,7,2827.93,Medium Value
17597.0,1,2044.3700000000001,Medium Value
17600.0,1,161.67000000000002,Low Value
17601.0,1,116.00999999999999,Low Value
17602.0,8,5050.77,High Value
17603.0,5,-1165.3,
17604.0,2,309.36,Low Value
17608.0,2,193.42,Low Value
17609.0,6,1103.92,Medium Value
17611.0,19,3947.87,Medium Value
17612.0,10,1992.76,Medium Value
17613.0,17,4509.37,Medium Value
17614.0,1,390.07,Low Value
17615.0,3,329.6,Low Value
17616.0,3,571.1999999999999,Low Value
17618.0,3,971.58,Low Value
17619.0,1,218.52,Low Value
17620.0,1,81.44,Low Value
17621.0,4,1336.1,Medium Value
17623.0,1,527.0500000000001,Low Value
17624.0,2,843.48,Low Value
17625.0,4,2047.0,Medium Value
17628.0,1,75.75,Low Value
17629.0,9,1784.12,Medium Value
17630.0,2,503.59999999999997,Low Value
17631.0,3,528.33,Low Value
17633.0,6,1242.34,Medium Value
17634.0,9,2361.9700000000003,Medium Value
17636.0,2,265.93,Low Value
17637.0,2,547.0600000000001,Low Value
17639.0,1,108.5,Low Value
17640.0,1,621.66,Low Value
17642.0,2,712.29,Low Value
17643.0,1,101.55,Low Value
17644.0,17,2768.98,Medium Value
17646.0,4,995.6600000000001,Low Value
17647.0,1,133.06,Low Value
17648.0,5,1789.55,Medium Value
17649.0,2,861.74,Low Value
17650.0,1,166.08,Low Value
17651.0,14,3886.67,Medium Value
17652.0,18,4737.13,Medium Value
17653.0,5,1175.88,Medium Value
17654.0,1,117.55,Low Value
17655.0,8,2571.7400000000002,Medium Value
17656.0,5,1674.69,Medium Value
17658.0,3,485.88,Low Value
17659.0,14,2954.75,Medium Value
17660.0,1,196.0,Low Value
17663.0,9,1788.27,Medium Value
17664.0,2,604.64,Low Value
17666.0,2,728.16,Low Value
17667.0,5,2055.51,Medium Value
17668.0,2,347.75,Low Value
17669.0,7,3406.7200000000003,Medium Value
17670.0,1,205.7,Low Value
17671.0,6,1284.08,Medium Value
17672.0,4,3106.62,Medium Value
17673.0,7,1622.22,Medium Value
17674.0,2,551.04,Low Value
17675.0,41,20098.1,High Value
17676.0,7,1383.27,Medium Value
17677.0,43,16219.22,High Value
17678.0,1,298.11,Low Value
17679.0,2,1992.1100000000001,Medium Value
17680.0,1,184.4,Low Value
17682.0,7,2459.33,Medium Value
17684.0,1,239.41,Low Value
17685.0,7,3191.53,Medium Value
17686.0,7,5739.46,High Value
17690.0,16,4748.45,Medium Value
17691.0,2,290.40000000000003,Low Value
17692.0,5,733.4399999999999,Low Value
17693.0,3,187.02,Low Value
17694.0,1,283.12,Low Value
17695.0,2,765.34,Low Value
17696.0,14,2201.05,Medium Value
17697.0,1,338.95,Low Value
17698.0,1,154.95,Low Value
17700.0,6,2508.89,Medium Value
17701.0,1,417.95,Low Value
17702.0,6,1719.72,Medium Value
17703.0,3,798.74,Low Value
17704.0,2,885.19,Low Value
17705.0,10,1781.12,Medium Value
17706.0,22,10097.37,High Value
17707.0,2,152.4,Low Value
17708.0,2,267.08,Low Value
17709.0,1,137.45,Low Value
17711.0,2,385.1,Low Value
17712.0,1,522.91,Low Value
17714.0,1,153.0,Low Value
17715.0,1,326.4,Low Value
17716.0,12,5505.79,High Value
17718.0,1,139.35,Low Value
17719.0,18,5367.8,High Value
17720.0,4,1195.94,Medium Value
17722.0,6,2380.64,Medium Value
17723.0,6,3276.4000000000005,Medium Value
17724.0,4,995.6500000000001,Low Value
17725.0,14,3371.13,Medium Value
17727.0,2,1042.55,Medium Value
17728.0,5,2515.68,Medium Value
17730.0,15,5288.83,High Value
17731.0,5,878.2,Low Value
17732.0,1,303.97,Low Value
17733.0,2,692.19,Low Value
17734.0,3,700.63,Low Value
17735.0,19,13110.02,High Value
17736.0,4,337.49,Low Value
17737.0,2,168.24,Low Value
17738.0,5,1863.35,Medium Value
17739.0,8,2786.05,Medium Value
17742.0,2,355.11,Low Value
17744.0,7,2291.08,Medium Value
17746.0,2,98.8,Low Value
17747.0,2,64.65,Low Value
17749.0,2,674.52,Low Value
17750.0,9,1797.57,Medium Value
17752.0,1,80.64,Low Value
17754.0,6,1739.92,Medium Value
17757.0,31,5585.49,High Value
17758.0,8,3456.7000000000003,Medium Value
17759.0,3,834.99,Low Value
17760.0,2,287.59,Low Value
17761.0,1,712.78,Low Value
17763.0,1,15.0,Low Value
17764.0,2,818.8199999999999,Low Value
17765.0,3,371.88,Low Value
17767.0,1,271.2,Low Value
17768.0,3,2273.1800000000003,Medium Value
17769.0,12,3960.63,Medium Value
17770.0,5,1143.27,Medium Value
17771.0,2,245.81,Low Value
17772.0,2,182.77,Low Value
17774.0,5,1215.46,Medium Value
17775.0,1,56.4,Low Value
17777.0,3,665.86,Low Value
17779.0,5,642.17,Low Value
17781.0,2,188.02,Low Value
17783.0,2,283.47,Low Value
17785.0,1,131.94,Low Value
17786.0,2,278.74,Low Value
17787.0,4,1865.19,Medium Value
17788.0,2,1117.9,Medium Value
17789.0,1,225.9,Low Value
17790.0,14,1965.55,Medium Value
17791.0,1,106.1,Low Value
17793.0,1,323.04,Low Value
17795.0,2,350.39,Low Value
17796.0,4,697.9,Low Value
17797.0,3,780.43,Low Value
17799.0,11,3026.08,Medium Value
17800.0,9,1199.01,Medium Value
17802.0,4,1251.84,Medium Value
17805.0,1,512.31,Low Value
17806.0,1,546.04,Low Value
17809.0,15,4627.62,Medium Value
17811.0,51,7677.71,High Value
17812.0,4,732.16,Low Value
17813.0,7,1714.6,Medium Value
17816.0,4,36.56,Low Value
17817.0,3,387.68,Low Value
17819.0,8,3661.0699999999997,Medium Value
17820.0,2,-24.05,
17824.0,1,298.4,Low Value
17827.0,5,1995.46,Medium Value
17828.0,9,1599.97,Medium Value
17829.0,1,889.24,Low Value
17830.0,3,398.7,Low Value
17831.0,1,35.400000000000006,Low Value
17832.0,1,155.37,Low Value
17835.0,3,350.64,Low Value
17836.0,1,110.21000000000001,Low Value
17837.0,10,1560.53,Medium Value
17838.0,6,2312.7,Medium Value
17839.0,1,338.8,Low Value
17841.0,169,40340.78,High Value
17843.0,1,205.48,Low Value
17844.0,1,51.559999999999995,Low Value
17846.0,1,2033.1,Medium Value
17848.0,9,901.1999999999999,Low Value
17849.0,4,605.8000000000001,Low Value
17850.0,35,5288.63,High Value
17852.0,2,114.34,Low Value
17854.0,2,311.26,Low Value
17855.0,1,208.97,Low Value
17856.0,6,1393.79,Medium Value
17857.0,25,26763.34,High Value
17858.0,12,5155.66,High Value
17859.0,1,148.21,Low Value
17860.0,1,252.8,Low Value
17861.0,9,2059.2,Medium Value
17862.0,1,330.9,Low Value
17863.0,6,3160.0,Medium Value
17864.0,3,597.5,Low Value
17865.0,27,10158.54,High Value
17866.0,2,325.7,Low Value
17867.0,8,622.75,Low Value
17869.0,5,428.18,Low Value
17870.0,13,1889.4,Medium Value
17871.0,1,155.9,Low Value
17873.0,6,1764.3600000000001,Medium Value
17874.0,7,658.26,Low Value
17877.0,1,237.61,Low Value
17878.0,1,379.45,Low Value
17879.0,1,178.51999999999998,Low Value
17880.0,1,458.92,Low Value
17881.0,1,133.35000000000002,Low Value
17883.0,4,671.77,Low Value
17884.0,4,717.45,Low Value
17885.0,1,190.19,Low Value
17886.0,3,899.61,Low Value
17887.0,1,111.35,Low Value
17888.0,10,525.78,Low Value
17889.0,2,203.87,Low Value
17890.0,2,602.09,Low Value
17891.0,1,203.85999999999999,Low Value
17892.0,3,244.1,Low Value
17893.0,1,112.25,Low Value
17894.0,8,1119.81,Medium Value
17895.0,1,98.0,Low Value
17896.0,1,256.32,Low Value
17897.0,4,541.1,Low Value
17898.0,2,152.06,Low Value
17899.0,1,155.8,Low Value
17900.0,4,15.0,Low Value
17901.0,1,110.38,Low Value
17904.0,2,178.92,Low Value
17905.0,4,800.24,Low Value
